"dates","y~(t)","y~(t-1)","y~(t-2)","[r(t-1)+r(t-2)]/2","g(t-1)","C"
1968-04-01,3.75110083033522,3.23288807547328,3.22473647282709,2.56800354370428,1.12018175309087,1
1968-07-01,3.97770739353632,3.75110083033522,3.23288807547328,3.78055960498461,1.11542057001145,1
1968-10-01,4.06769960592675,3.97770739353632,3.75110083033522,3.65914199581018,1.11012814009583,1
1969-01-01,4.07177215855324,4.06769960592675,3.97770739353632,2.52686704513014,1.10417953755481,1
1969-04-01,3.84911905684351,4.07177215855324,4.06769960592675,2.72819164630489,1.09924352301107,1
1969-07-01,3.74130380146795,3.84911905684351,4.07177215855324,2.79612935123791,1.09443654001404,1
1969-10-01,3.68686188813879,3.74130380146795,3.84911905684351,3.06474556061732,1.08845480270506,1
1970-01-01,3.33715639869058,3.68686188813879,3.74130380146795,3.99841873610307,1.08254729266607,1
1970-04-01,2.79467683689344,3.33715639869058,3.68686188813879,3.86188106085773,1.07846125333528,1
1970-07-01,2.42745674313812,2.79467683689344,3.33715639869058,4.05294665658621,1.0740396716898,1
1970-10-01,1.90989311880043,2.42745674313812,2.79467683689344,4.38222739039061,1.0705413651883,1
1971-01-01,1.46675658956136,1.90989311880043,2.42745674313812,4.33460073231354,1.07065796497511,1
1971-04-01,2.01128191499816,1.46675658956136,1.90989311880043,4.44271422029922,1.06767426188263,1
1971-07-01,2.67766387229273,2.01128191499816,1.46675658956136,3.88597696812903,1.06024829559505,1
1971-10-01,2.84113934322437,2.67766387229273,2.01128191499816,2.88625222095285,1.05229361847702,1
1972-01-01,2.69189261499378,2.84113934322437,2.67766387229273,1.59499440283607,1.04804264847141,1
1972-04-01,3.24618685271344,2.69189261499378,2.84113934322437,0.389434367239144,1.0412763579561,1
1972-07-01,3.50041661855587,3.24618685271344,2.69189261499378,0.19267720758153,1.03611467264478,1
1972-10-01,4.23957420543044,3.50041661855587,3.24618685271344,0.186290539254605,1.02982358105874,1
1973-01-01,5.03677683592124,4.23957420543044,3.50041661855587,-0.0583980550224603,1.02050306804438,1
1973-04-01,5.34831175787568,5.03677683592124,4.23957420543044,-0.379625456836865,1.01119726776923,1
1973-07-01,5.37921160052113,5.34831175787568,5.03677683592124,-0.73336111404525,1.00407279718807,1
1973-10-01,5.62959546064229,5.37921160052113,5.34831175787568,-0.707902967671655,0.995783421235407,1
1974-01-01,5.59406139192694,5.62959546064229,5.37921160052113,-0.837341973107885,0.987672285250388,1
1974-04-01,5.42278240597204,5.59406139192694,5.62959546064229,-1.3454174959724,0.979288951521689,1
1974-07-01,4.8219509115728,5.42278240597204,5.59406139192694,-1.49616610727762,0.972586784447069,1
1974-10-01,3.98343687410178,4.8219509115728,5.42278240597204,-1.00196308525609,0.968692843923999,1
1975-01-01,3.26574024026752,3.98343687410178,4.8219509115728,-1.3218655048976,0.968336161244087,1
1975-04-01,3.27614112433187,3.26574024026752,3.98343687410178,-2.14746288138215,0.967969701218867,1
1975-07-01,3.65922978956604,3.27614112433187,3.26574024026752,-1.74949310502889,0.965872462165811,1
1975-10-01,4.01636276113757,3.65922978956604,3.27614112433187,-1.24471557956451,0.963844292616356,1
1976-01-01,4.51356802934359,4.01636276113757,3.65922978956604,-0.565385873454505,0.961167951874679,1
1976-04-01,4.98711142117813,4.51356802934359,4.01636276113757,0.420620174399261,0.956202074393553,1
1976-07-01,4.91767041157556,4.98711142117813,4.51356802934359,1.37252627806849,0.951997061024421,1
1976-10-01,4.62131541291674,4.91767041157556,4.98711142117813,2.88358812477191,0.949507034832576,1
1977-01-01,4.47646342998732,4.62131541291674,4.91767041157556,3.77999798058838,0.945582342278608,1
1977-04-01,4.16196038450047,4.47646342998732,4.62131541291674,3.05470353521147,0.941392055035037,1
1977-07-01,3.93117758700143,4.16196038450047,4.47646342998732,1.44822864741784,0.937815899842073,1
1977-10-01,4.01241437870613,3.93117758700143,4.16196038450047,0.221016949277254,0.932791479862867,1
1978-01-01,4.00797381520607,4.01241437870613,3.93117758700143,-0.5030185450658,0.927632575408863,1
1978-04-01,3.9692167688797,4.00797381520607,4.01241437870613,-0.69649444040498,0.923277343219695,1
1978-07-01,3.97692438636292,3.9692167688797,4.00797381520607,0.0028436605217248,0.919128214206937,1
1978-10-01,3.97459537865012,3.97692438636292,3.9692167688797,0.739510907310626,0.915118842160394,1
1979-01-01,3.95436043868463,3.97459537865012,3.97692438636292,1.88239165310132,0.911283527313577,1
1979-04-01,3.96460572869924,3.95436043868463,3.97459537865012,3.18612501018679,0.906221477884949,1
1979-07-01,3.79351939967094,3.96460572869924,3.95436043868463,3.31958040593116,0.900887936949832,1
1979-10-01,3.52840203723926,3.79351939967094,3.96460572869924,3.75748213482647,0.895486203985861,1
1980-01-01,3.12953538226105,3.52840203723926,3.79351939967094,5.30824590761894,0.889497410908754,1
1980-04-01,2.46583268285391,3.12953538226105,3.52840203723926,6.35142210643815,0.88411703838186,1
1980-07-01,1.88138439529655,2.46583268285391,3.12953538226105,5.58693208253546,0.880058232614108,1
1980-10-01,1.93018256149989,1.88138439529655,2.46583268285391,3.00246035303573,0.874754633196632,1
1981-01-01,2.28950842725885,1.93018256149989,1.88138439529655,3.09058169441438,0.866042841031307,1
1981-04-01,2.12361421510008,2.28950842725885,1.93018256149989,5.9811158450196,0.855392136361852,1
1981-07-01,1.09862186324926,2.12361421510008,2.28950842725885,7.9705107943353,0.846875722038085,1
1981-10-01,-0.255903171985125,1.09862186324926,2.12361421510008,9.79464901097015,0.839368630345912,1
1982-01-01,-1.8783555440757,-0.255903171985125,1.09862186324926,8.42114959600735,0.833585732469954,1
1982-04-01,-3.40596898742797,-1.8783555440757,-0.255903171985125,5.78745146569,0.830210508558532,1
1982-07-01,-4.69758029228515,-3.40596898742797,-1.8783555440757,5.92936298569375,0.829117135023199,1
1982-10-01,-5.61978974212346,-4.69758029228515,-3.40596898742797,5.97716793219585,0.831163274087428,1
1983-01-01,-5.50854390355997,-5.61978974212346,-4.69758029228515,4.01907891937929,0.831908682965504,1
1983-04-01,-4.94416549658985,-5.50854390355997,-5.61978974212346,2.61429607277551,0.830416714905057,1
1983-07-01,-4.47642043113336,-4.94416549658985,-5.50854390355997,3.53562796177799,0.829079021447076,1
1983-10-01,-3.99730471370415,-4.47642043113336,-4.94416549658985,4.62638999052441,0.828112440774937,1
1984-01-01,-3.42026225677833,-3.99730471370415,-4.47642043113336,5.36157031567663,0.826240901722751,1
1984-04-01,-2.87239226038088,-3.42026225677833,-3.99730471370415,5.86343660556878,0.822427686881799,1
1984-07-01,-2.69966952178743,-2.87239226038088,-3.42026225677833,6.67567986298329,0.819714671844248,1
1984-10-01,-2.41820132211546,-2.69966952178743,-2.87239226038088,8.47574409660525,0.815932405170675,1
1985-01-01,-2.23235483041685,-2.41820132211546,-2.69966952178743,8.77048610116987,0.810047450588735,1
1985-04-01,-2.31357590198792,-2.23235483041685,-2.41820132211546,7.89916214581311,0.804730158606067,1
1985-07-01,-2.20954885075366,-2.31357590198792,-2.23235483041685,7.41145021936681,0.798513369468588,1
1985-10-01,-2.08824642282133,-2.20954885075366,-2.31357590198792,6.75101103231281,0.790094004661728,1
1986-01-01,-2.36851285965724,-2.08824642282133,-2.20954885075366,6.25982877691284,0.782736836503243,1
1986-04-01,-2.70436931412604,-2.36851285965724,-2.08824642282133,7.08503255580614,0.775618789124744,1
1986-07-01,-3.1815914166192,-2.70436931412604,-2.36851285965724,6.69116025458303,0.769061737566283,1
1986-10-01,-3.59601711333659,-3.1815914166192,-2.70436931412604,4.86782885648409,0.76577036373157,1
1987-01-01,-3.13069843026625,-3.59601711333659,-3.1815914166192,4.21817473218936,0.760130655394858,1
1987-04-01,-2.59563759452311,-3.13069843026625,-3.59601711333659,3.45252556833508,0.753284727398368,1
1987-07-01,-1.99337193765291,-2.59563759452311,-3.13069843026625,3.66458785812591,0.745743292573101,1
1987-10-01,-1.49605249176392,-1.99337193765291,-2.59563759452311,4.89955439045099,0.737655602723734,1
1988-01-01,-1.08559069361894,-1.49605249176392,-1.99337193765291,5.21419123166079,0.728404306045348,1
1988-04-01,-0.936681810945288,-1.08559069361894,-1.49605249176392,5.0828962861958,0.718718839257398,1
1988-07-01,-1.07159117688246,-0.936681810945288,-1.08559069361894,5.48437449894731,0.710536251708764,1
1988-10-01,-1.09266423688206,-1.07159117688246,-0.936681810945288,6.24425206420992,0.702538309722571,1
1989-01-01,-1.03424249102261,-1.09266423688206,-1.07159117688246,7.02276113368803,0.693084387515437,1
1989-04-01,-1.2075174893082,-1.03424249102261,-1.09266423688206,7.88604058988185,0.683381038670141,1
1989-07-01,-1.522623687693,-1.2075174893082,-1.03424249102261,8.70783148584718,0.673548064571209,1
1989-10-01,-1.98433902142483,-1.522623687693,-1.2075174893082,9.07067800542045,0.664600529695907,1
1990-01-01,-2.30126070824883,-1.98433902142483,-1.522623687693,9.40663839374614,0.653982316777496,1
1990-04-01,-3.02473090692968,-2.30126070824883,-1.98433902142483,10.0384019243518,0.643675282975124,1
1990-07-01,-4.03654330583885,-3.02473090692968,-2.30126070824883,11.0843199061327,0.634644084803765,1
1990-10-01,-5.20883370267796,-4.03654330583885,-3.02473090692968,11.3625489697903,0.626985840608355,1
1991-01-01,-6.36465495301979,-5.20883370267796,-4.03654330583885,10.399442689365,0.62221420436971,1
1991-04-01,-6.89273157205724,-6.36465495301979,-5.20883370267796,8.78921333676647,0.616988576508758,1
1991-07-01,-7.22645024226171,-6.89273157205724,-6.36465495301979,7.2953480192739,0.61171324120976,1
1991-10-01,-7.45714551710802,-7.22645024226171,-6.89273157205724,6.74342261053473,0.607106943847262,1
1992-01-01,-7.65615008953426,-7.45714551710802,-7.22645024226171,6.3922768640156,0.603656649137534,1
1992-04-01,-7.78743449410518,-7.65615008953426,-7.45714551710802,6.17751039759801,0.601528184864061,1
1992-07-01,-7.7415132567985,-7.78743449410518,-7.65615008953426,5.5150373209115,0.600037873417611,1
1992-10-01,-7.56940325871773,-7.7415132567985,-7.78743449410518,4.4628851191144,0.599239198930105,1
1993-01-01,-7.34595218853673,-7.56940325871773,-7.7415132567985,5.21040448712295,0.599159527297349,1
1993-04-01,-7.04693132635617,-7.34595218853673,-7.56940325871773,5.2305228628572,0.599214705832979,1
1993-07-01,-6.69187088281893,-7.04693132635617,-7.34595218853673,3.84476608773199,0.599315719064466,1
1993-10-01,-6.35185004871869,-6.69187088281893,-7.04693132635617,3.13243906369578,0.60091015015287,1
1994-01-01,-5.70020207262712,-6.35185004871869,-6.69187088281893,2.58095964559252,0.602260962234082,1
1994-04-01,-4.98246216254984,-5.70020207262712,-6.35185004871869,2.60587443468577,0.602938612214624,1
1994-07-01,-4.41849373764501,-4.98246216254984,-5.70020207262712,3.79856474919218,0.603173197601662,1
1994-10-01,-4.13391533784471,-4.41849373764501,-4.98246216254984,4.57524030246785,0.603825144417921,1
1995-01-01,-3.99251174810195,-4.13391533784471,-4.41849373764501,4.6626394926186,0.60423735095953,1
1995-04-01,-4.21434420166531,-3.99251174810195,-4.13391533784471,5.92365218926086,0.60570909780388,1
1995-07-01,-4.5420128322092,-4.21434420166531,-3.99251174810195,6.27796001098902,0.608137800322601,1
1995-10-01,-4.79351835724611,-4.5420128322092,-4.21434420166531,5.17410270031516,0.610768544613216,1
1996-01-01,-5.0293940893265,-4.79351835724611,-4.5420128322092,4.62834920195874,0.614443401400406,1
1996-04-01,-5.0437113473069,-5.0293940893265,-4.79351835724611,4.28807781713663,0.618271373489287,1
1996-07-01,-4.91034016700706,-5.0437113473069,-5.0293940893265,3.77189709477522,0.621839074541495,1
1996-10-01,-4.69435807646823,-4.91034016700706,-5.0437113473069,3.28899336662773,0.6255530210953,1
1997-01-01,-4.28843495928123,-4.69435807646823,-4.91034016700706,2.24926998432563,0.628639364117112,1
1997-04-01,-3.85059922954355,-4.28843495928123,-4.69435807646823,1.40210887944803,0.631498260143722,1
1997-07-01,-3.40396034788608,-3.85059922954355,-4.28843495928123,1.23886100022794,0.634250330388351,1
1997-10-01,-3.02481397530534,-3.40396034788608,-3.85059922954355,1.48814725020334,0.637280310916301,1
1998-01-01,-2.68113076871123,-3.02481397530534,-3.40396034788608,2.26219644882022,0.63941983364679,1
1998-04-01,-2.68125822693935,-2.68113076871123,-3.02481397530534,3.10247403633504,0.643171849445982,1
1998-07-01,-2.50920787300828,-2.68125822693935,-2.68113076871123,3.73952146351254,0.647290431639429,1
1998-10-01,-2.13292505411022,-2.50920787300828,-2.68125822693935,4.16362647520979,0.650295167700768,1
1999-01-01,-1.63169678876835,-2.13292505411022,-2.50920787300828,4.29101102989854,0.651050201713921,1
1999-04-01,-1.31208471437935,-1.63169678876835,-2.13292505411022,4.28667441262203,0.651541112313102,1
1999-07-01,-0.84348749446508,-1.31208471437935,-1.63169678876835,3.9890873703228,0.650745139377777,1
1999-10-01,-0.34011140919705,-0.84348749446508,-1.31208471437935,3.46894261682106,0.648633410435713,1
2000-01-01,0.182365334280746,-0.34011140919705,-0.84348749446508,3.44694522787506,0.644870337589407,1
2000-04-01,0.524498538734406,0.182365334280746,-0.34011140919705,3.91206028202173,0.639984070550103,1
2000-07-01,0.636952246828685,0.524498538734406,0.182365334280746,4.60024243603588,0.634083378812894,1
2000-10-01,0.413484030656036,0.636952246828685,0.524498538734406,5.07795994302946,0.628616429290169,1
2001-01-01,0.148242714997252,0.413484030656036,0.636952246828685,4.98098203423467,0.622872068261383,1
2001-04-01,-0.201347817479814,0.148242714997252,0.413484030656036,4.43087006790025,0.617014831353813,1
2001-07-01,-0.543328350782019,-0.201347817479814,0.148242714997252,3.30875602388644,0.612159547949904,1
2001-10-01,-0.561320382981933,-0.543328350782019,-0.201347817479814,2.12244639248645,0.607440560882072,1
2002-01-01,-0.260830091984872,-0.561320382981933,-0.543328350782019,1.17244304873322,0.600920837912398,1
2002-04-01,-0.0773395977116138,-0.260830091984872,-0.561320382981933,0.334519011541445,0.594445912359394,1
2002-07-01,0.107270296487911,-0.0773395977116138,-0.260830091984872,0.1345523445792,0.587981137275304,1
2002-10-01,0.163576626496479,0.107270296487911,-0.0773395977116138,0.35505254535786,0.581858780161127,1
2003-01-01,0.120886961864414,0.163576626496479,0.107270296487911,0.24697652509735,0.576007091204619,1
2003-04-01,-0.0763739045607963,0.120886961864414,0.163576626496479,-0.013565064497955,0.571903949588883,1
2003-07-01,-0.145663232601464,-0.0763739045607963,0.120886961864414,0.5619696791404,0.56874901850422,1
2003-10-01,-0.0808786963521584,-0.145663232601464,-0.0763739045607963,1.26216733271052,0.565546337567908,1
2004-01-01,0.0951441248834044,-0.0808786963521584,-0.145663232601464,1.1436821945118,0.562283064109832,1
2004-04-01,0.431161993876856,0.0951441248834044,-0.0808786963521584,1.08744639559088,0.558084136489504,1
2004-07-01,0.77442950192966,0.431161993876856,0.0951441248834044,0.78652968473205,0.552756805407206,1
2004-10-01,0.972631449442531,0.77442950192966,0.431161993876856,0.423323554299735,0.547284678485955,1
2005-01-01,1.04982246264944,0.972631449442531,0.77442950192966,0.75453701512318,0.542630632693879,1
2005-04-01,1.23799201787597,1.04982246264944,0.972631449442531,0.930180767209625,0.538092841935603,1
2005-07-01,1.58174045784801,1.23799201787597,1.04982246264944,0.903926100450155,0.532387505074156,1
2005-10-01,1.87003604138687,1.58174045784801,1.23799201787597,1.00118458682523,0.525715869541529,1
2006-01-01,2.00643423747943,1.87003604138687,1.58174045784801,1.29623529829193,0.518370890304666,1
2006-04-01,1.8742629942148,2.00643423747943,1.87003604138687,1.8269036509994,0.511793780202887,1
2006-07-01,1.7281615709112,1.8742629942148,2.00643423747943,2.29373351348422,0.505626252439573,1
2006-10-01,1.64988515506582,1.7281615709112,1.8742629942148,2.41825304839556,0.499373144057748,1
2007-01-01,1.69790101941544,1.64988515506582,1.7281615709112,2.28530712500999,0.492554064560128,1
2007-04-01,1.83815288054922,1.69790101941544,1.64988515506582,2.14196908122228,0.48436950490966,1
2007-07-01,1.8286943904464,1.83815288054922,1.69790101941544,2.0611218381374,0.475803034536261,1
2007-10-01,1.67927149795656,1.8286943904464,1.83815288054922,2.29719292908836,0.467682386187065,1
2008-01-01,1.46606851156878,1.67927149795656,1.8286943904464,2.8062352662283,0.459994931946988,1
2008-04-01,1.27526480934597,1.46606851156878,1.67927149795656,2.81165022227087,0.451940423557971,1
2008-07-01,1.0063879628579,1.27526480934597,1.46606851156878,2.10430979528991,0.441985402730924,1
2008-10-01,0.052179620667232,1.0063879628579,1.27526480934597,1.53935962491066,0.433819309854042,1
2009-01-01,-1.26522542089526,0.052179620667232,1.0063879628579,0.63554528602803,0.430863001817239,1
2009-04-01,-2.10073369117799,-1.26522542089526,0.052179620667232,-0.583590871761095,0.431419614051699,1
2009-07-01,-2.17265839664236,-2.10073369117799,-1.26522542089526,-1.35220233897675,0.4322881359892,1
2009-10-01,-1.76126345367737,-2.17265839664236,-2.10073369117799,-1.52178599434188,0.432033862712411,1
2010-01-01,-1.24401841527504,-1.76126345367737,-2.17265839664236,-1.36556551797561,0.430754119490457,1
2010-04-01,-0.866192767989162,-1.24401841527504,-1.76126345367737,-1.53397250165501,0.430148693239443,1
2010-07-01,-0.45729799004647,-0.866192767989162,-1.24401841527504,-1.54303308627015,0.430197884638033,1
2010-10-01,0.0103486708206333,-0.45729799004647,-0.866192767989162,-1.0355022916333,0.429716806476758,1
2011-01-01,0.337504508427742,0.0103486708206333,-0.45729799004647,-0.60229328530705,0.429078625503658,1
2011-04-01,0.520607246569739,0.337504508427742,0.0103486708206333,-0.380495425766705,0.429627737621144,1
2011-07-01,0.912875460679402,0.520607246569739,0.337504508427742,-0.387906700006155,0.428891611593192,1
2011-10-01,1.13210994882576,0.912875460679402,0.520607246569739,-0.69696903944695,0.427321283914379,1
2012-01-01,1.09757589117106,1.13210994882576,0.912875460679402,-0.945787073560475,0.426752794798763,1
2012-04-01,1.04513665013286,1.09757589117106,1.13210994882576,-1.05074740542723,0.426785753590021,1
2012-07-01,0.962355159294873,1.04513665013286,1.09757589117106,-0.97183204877762,0.427591367994287,1
2012-10-01,0.95085449152856,0.962355159294873,1.04513665013286,-0.69647030644726,0.429212526667696,1
2013-01-01,1.13889169486202,0.95085449152856,0.962355159294873,-0.353730850192635,0.430158639351757,1
2013-04-01,1.32570184937811,1.13889169486202,0.95085449152856,-0.208098683569075,0.430877033991995,1
2013-07-01,1.58308901162394,1.32570184937811,1.13889169486202,-0.17602071847947,0.431143540954888,1
2013-10-01,1.8646415671713,1.58308901162394,1.32570184937811,-0.172553151785205,0.430232713920585,1
2014-01-01,1.95537022755491,1.8646415671713,1.58308901162394,-0.21122018886987,0.429964894949866,1
2014-04-01,2.18196239671653,1.95537022755491,1.8646415671713,-0.261554324662905,0.4291386167681,1
2014-07-01,2.39940641024612,2.18196239671653,1.95537022755491,-0.461389132201635,0.427089312048345,1
2014-10-01,2.41385427740295,2.39940641024612,2.18196239671653,-0.75541041602811,0.424156194727711,1
2015-01-01,2.03127549495656,2.41385427740295,2.39940641024612,-1.07425096667748,0.422982725938115,1
2015-04-01,1.66191208407429,2.03127549495656,2.41385427740295,-1.35491614131338,0.423502405041241,1
2015-07-01,1.47402807975152,1.66191208407429,2.03127549495656,-1.45741204697479,0.424124781312929,1
2015-10-01,1.3006256707157,1.47402807975152,1.66191208407429,-1.53279421894409,0.425310182821782,1
2016-01-01,1.21792841624551,1.3006256707157,1.47402807975152,-1.5689486250536,0.42627587786484,1
2016-04-01,1.000629474535,1.21792841624551,1.3006256707157,-1.46584751920212,0.429258717582011,1
2016-07-01,1.1779610724663,1.000629474535,1.21792841624551,-1.50752794333343,0.431697080941279,1
2016-10-01,1.418508793581,1.1779610724663,1.000629474535,-1.49768429140428,0.434028567147273,1
2017-01-01,1.8251115264423,1.418508793581,1.1779610724663,-1.24230781503036,0.435475151324626,1
2017-04-01,2.2068674783547,1.8251115264423,1.418508793581,-1.02796813012825,0.43556944060411,1
2017-07-01,2.32566285587825,2.2068674783547,1.8251115264423,-0.711053939067914,0.435945827293095,1
2017-10-01,2.3571577951966,2.32566285587825,2.2068674783547,-0.226121764756306,0.436610053496423,1
2018-01-01,2.37064262355426,2.3571577951966,2.32566285587825,-0.07093316434519,0.437025519680584,1
2018-04-01,2.34928400888191,2.37064262355426,2.3571577951966,-0.110603974436265,0.437411698764476,1
2018-07-01,2.34605062997196,2.34928400888191,2.37064262355426,-0.08133089740008,0.43730382957594,1
2018-10-01,2.25609403515602,2.34605062997196,2.34928400888191,-0.064160158717795,0.437345897841831,1
2019-01-01,2.17575562211044,2.25609403515602,2.34605062997196,0.0716243383697051,0.43776935588826,1
2019-04-01,2.20992612473492,2.17575562211044,2.25609403515602,0.24563065087043,0.43715183407831,1
2019-07-01,2.10435082356838,2.20992612473492,2.17575562211044,0.1137255130523,0.436373296443823,1
2019-10-01,1.92754562537488,2.10435082356838,2.20992612473492,-0.105555104172895,0.436200939976657,1
