"dates","y~(t)","y~(t-1)","y~(t-2)","[r(t-1)+r(t-2)]/2","g(t-1)","C"
1968-04-01,0.567571989226508,0.330416398961461,0.00984533857126735,5.4282275058053,0.684392760326943,1
1968-07-01,0.724019187808835,0.567571989226508,0.330416398961461,4.40359563089832,0.682047999967971,1
1968-10-01,0.776055463262765,0.724019187808835,0.567571989226508,2.87610084774437,0.679906674175574,1
1969-01-01,0.728284045375176,0.776055463262765,0.724019187808835,2.0563762361047,0.678311067125901,1
1969-04-01,0.599607730485332,0.728284045375176,0.776055463262765,1.95517419946028,0.676656164350573,1
1969-07-01,0.388705786745049,0.599607730485332,0.728284045375176,2.64538877940192,0.675002363882564,1
1969-10-01,0.106810527971902,0.388705786745049,0.599607730485332,3.3847248548742,0.673370717117131,1
1970-01-01,-0.219833778880229,0.106810527971902,0.388705786745049,3.4570404279831,0.672380281668206,1
1970-04-01,-0.539150585470907,-0.219833778880229,0.106810527971902,3.36690654556602,0.670354201756404,1
1970-07-01,-0.84017757861784,-0.539150585470907,-0.219833778880229,2.42529195948734,0.668020276269964,1
1970-10-01,-1.08339562128663,-0.84017757861784,-0.539150585470907,1.09426084078893,0.665530074282567,1
1971-01-01,-1.2306634697859,-1.08339562128663,-0.84017757861784,0.185602535681585,0.663738269192202,1
1971-04-01,-1.22383032363314,-1.2306634697859,-1.08339562128663,-0.76254118169833,0.661387204560328,1
1971-07-01,-1.05259557449926,-1.22383032363314,-1.2306634697859,-2.07757848030605,0.658490372104241,1
1971-10-01,-0.723454043951506,-1.05259557449926,-1.22383032363314,-3.00393117274342,0.655889921490895,1
1972-01-01,-0.243615763963362,-0.723454043951506,-1.05259557449926,-2.97641769017994,0.653779351280429,1
1972-04-01,0.364593373756861,-0.243615763963362,-0.723454043951506,-2.39775831162564,0.650774456000399,1
1972-07-01,1.01443328006985,0.364593373756861,-0.243615763963362,-1.05142748625013,0.648147536111031,1
1972-10-01,1.65698197155189,1.01443328006985,0.364593373756861,0.0168164742006551,0.645207689396023,1
1973-01-01,2.2259172562683,1.65698197155189,1.01443328006985,0.5934707772277,0.640014916418606,1
1973-04-01,2.59706448692918,2.2259172562683,1.65698197155189,1.3620783684361,0.635134409095314,1
1973-07-01,2.7452944999161,2.59706448692918,2.2259172562683,0.860842783730926,0.631196648452317,1
1973-10-01,2.66760975861439,2.7452944999161,2.59706448692918,1.83114043637813,0.627796540217176,1
1974-01-01,2.35594246635696,2.66760975861439,2.7452944999161,4.23695690504359,0.626111244877959,1
1974-04-01,1.87873459151911,2.35594246635696,2.66760975861439,4.04224127960673,0.623690216303711,1
1974-07-01,1.26397621462957,1.87873459151911,2.35594246635696,1.6625967673577,0.620844256517526,1
1974-10-01,0.555709328933517,1.26397621462957,1.87873459151911,-0.5070415892588,0.618785721566803,1
1975-01-01,-0.167566178449761,0.555709328933517,1.26397621462957,-1.8231821821807,0.616721592568806,1
1975-04-01,-0.844032946910147,-0.167566178449761,0.555709328933517,-3.8629066970635,0.615639327680742,1
1975-07-01,-1.36384996043535,-0.844032946910147,-0.167566178449761,-7.1476233052795,0.614922352433588,1
1975-10-01,-1.65706401969305,-1.36384996043535,-0.844032946910147,-9.8565031890876,0.613806533914679,1
1976-01-01,-1.72498194954119,-1.65706401969305,-1.36384996043535,-9.69052566805125,0.612151549335051,1
1976-04-01,-1.59794771576298,-1.72498194954119,-1.65706401969305,-9.16997629428125,0.611068827072003,1
1976-07-01,-1.31318173668433,-1.59794771576298,-1.72498194954119,-6.2864550978782,0.609890471212225,1
1976-10-01,-0.952758904131542,-1.31318173668433,-1.59794771576298,-1.10212052824195,0.608157930240858,1
1977-01-01,-0.591426002754815,-0.952758904131542,-1.31318173668433,2.4568822234799,0.607048161971997,1
1977-04-01,-0.21896227516504,-0.591426002754815,-0.952758904131542,1.57541336659965,0.606995506911413,1
1977-07-01,0.222129388979738,-0.21896227516504,-0.591426002754815,-3.60416468620578,0.607185995256333,1
1977-10-01,0.740068138120023,0.222129388979738,-0.21896227516504,-6.76845506252794,0.607001580045144,1
1978-01-01,1.2933213944109,0.740068138120023,0.222129388979738,-7.28677046541228,0.606873713280717,1
1978-04-01,1.8247089701556,1.2933213944109,0.740068138120023,-5.48233842980773,0.606632559354913,1
1978-07-01,2.2525455663133,1.8247089701556,1.2933213944109,-1.67735296560059,0.606088249988961,1
1978-10-01,2.50939092299495,2.2525455663133,1.8247089701556,1.09557056589765,0.605416322879435,1
1979-01-01,2.55584918253703,2.50939092299495,2.2525455663133,2.72667236144451,0.605234742070884,1
1979-04-01,2.3883160900607,2.55584918253703,2.50939092299495,4.07304794287314,0.602813291169963,1
1979-07-01,1.95093941102891,2.3883160900607,2.55584918253703,3.98072219557717,0.601700761008534,1
1979-10-01,1.34609308057475,1.95093941102891,2.3883160900607,2.0736313808634,0.600112859619691,1
1980-01-01,0.615838931962799,1.34609308057475,1.95093941102891,1.3234010616696,0.599039917933331,1
1980-04-01,-0.159281935165836,0.615838931962799,1.34609308057475,1.50825960081525,0.59910882117342,1
1980-07-01,-0.867804223898929,-0.159281935165836,0.615838931962799,0.146660860825449,0.599247482088376,1
1980-10-01,-1.46020008043092,-0.867804223898929,-0.159281935165836,0.6486100864605,0.600022397086889,1
1981-01-01,-1.89372219945972,-1.46020008043092,-0.867804223898929,2.23030301818015,0.600979069832272,1
1981-04-01,-2.14722939479202,-1.89372219945972,-1.46020008043092,2.72322316083645,0.602008264657318,1
1981-07-01,-2.21165892245199,-2.14722939479202,-1.89372219945972,2.8004914147864,0.602733583412161,1
1981-10-01,-2.10880989253246,-2.21165892245199,-2.14722939479202,3.04084519003729,0.603786490989266,1
1982-01-01,-1.8637308941959,-2.10880989253246,-2.21165892245199,4.62898836005433,0.605238319964523,1
1982-04-01,-1.50270307841492,-1.8637308941959,-2.10880989253246,5.2103075360311,0.606653696133494,1
1982-07-01,-1.06814429286487,-1.50270307841492,-1.8637308941959,5.19081285266842,0.608511501580218,1
1982-10-01,-0.593370319997803,-1.06814429286487,-1.50270307841492,5.08840491772485,0.610597429392884,1
1983-01-01,-0.120078757702913,-0.593370319997803,-1.06814429286487,4.73769729381158,0.612269856704338,1
1983-04-01,0.279794560239907,-0.120078757702913,-0.593370319997803,6.09278011017438,0.614035432127656,1
1983-07-01,0.562718164640046,0.279794560239907,-0.120078757702913,7.15530767299729,0.615737223285564,1
1983-10-01,0.712089688728611,0.562718164640046,0.279794560239907,6.41108836006736,0.617439540438752,1
1984-01-01,0.73063015916523,0.712089688728611,0.562718164640046,5.23309279528764,0.619177044291623,1
1984-04-01,0.630119584777958,0.73063015916523,0.712089688728611,4.51646840802215,0.621772853169114,1
1984-07-01,0.451626995861488,0.630119584777958,0.73063015916523,4.44884581063617,0.624325868594464,1
1984-10-01,0.209787349273483,0.451626995861488,0.630119584777958,5.58326498720584,0.626010375079339,1
1985-01-01,-0.0911927246781943,0.209787349273483,0.451626995861488,5.97931882781794,0.627428309860146,1
1985-04-01,-0.425594533739513,-0.0911927246781943,0.209787349273483,6.60385706203278,0.6278746685207,1
1985-07-01,-0.779415865277997,-0.425594533739513,-0.0911927246781943,6.90293446722313,0.628466806663874,1
1985-10-01,-1.09457405546368,-0.779415865277997,-0.425594533739513,5.73301366427218,0.629168203347429,1
1986-01-01,-1.33247687856806,-1.09457405546368,-0.779415865277997,5.90439391912955,0.629488578066002,1
1986-04-01,-1.48072307762641,-1.33247687856806,-1.09457405546368,6.82787526265187,0.629666039560656,1
1986-07-01,-1.52428968120103,-1.48072307762641,-1.33247687856806,7.22259123631548,0.629911583802445,1
1986-10-01,-1.44625151130799,-1.52428968120103,-1.48072307762641,6.9425522860484,0.629529595045225,1
1987-01-01,-1.26134302476112,-1.44625151130799,-1.52428968120103,6.96706047467735,0.629022336545964,1
1987-04-01,-0.977668450272176,-1.26134302476112,-1.44625151130799,6.89272997326168,0.628147754961873,1
1987-07-01,-0.615651739853547,-0.977668450272176,-1.26134302476112,5.95998838919069,0.626390391362551,1
1987-10-01,-0.219473921339159,-0.615651739853547,-0.977668450272176,5.20147488979293,0.624483869747388,1
1988-01-01,0.178337877425292,-0.219473921339159,-0.615651739853547,5.12242274978012,0.622098119683435,1
1988-04-01,0.532554271826712,0.178337877425292,-0.219473921339159,5.11777054173404,0.619866468310144,1
1988-07-01,0.828297671964947,0.532554271826712,0.178337877425292,4.38617271381583,0.617256859838386,1
1988-10-01,1.03243191721231,0.828297671964947,0.532554271826712,4.69206029247025,0.614571227634092,1
1989-01-01,1.12153011327609,1.03243191721231,0.828297671964947,5.99637419381256,0.611996201669457,1
1989-04-01,1.09764297351308,1.12153011327609,1.03243191721231,5.94271094312138,0.609344911381606,1
1989-07-01,0.964016631551658,1.09764297351308,1.12153011327609,5.83132883456966,0.606862156771423,1
1989-10-01,0.729568005337114,0.964016631551658,1.09764297351308,6.54942057695514,0.604504564527016,1
1990-01-01,0.4030223831478,0.729568005337114,0.964016631551658,7.93107735371662,0.601898918338204,1
1990-04-01,-0.00643465699909029,0.4030223831478,0.729568005337114,8.77010481077977,0.599097341912214,1
1990-07-01,-0.458388649293511,-0.00643465699909029,0.4030223831478,7.67764946308852,0.596988542415342,1
1990-10-01,-0.887827524411477,-0.458388649293511,-0.00643465699909029,6.33094428993524,0.595203467076459,1
1991-01-01,-1.25548419242546,-0.887827524411477,-0.458388649293511,5.85937426522912,0.593720097598945,1
1991-04-01,-1.53406314536915,-1.25548419242546,-0.887827524411477,5.71554961490258,0.592493883145534,1
1991-07-01,-1.71671198896479,-1.53406314536915,-1.25548419242546,6.48775980500377,0.59163356963599,1
1991-10-01,-1.80075429476369,-1.71671198896479,-1.53406314536915,7.16910860430741,0.590983719195731,1
1992-01-01,-1.78829855267782,-1.80075429476369,-1.71671198896479,7.11934484620928,0.590695371266836,1
1992-04-01,-1.68365413390188,-1.78829855267782,-1.80075429476369,7.12793997280835,0.590899194998246,1
1992-07-01,-1.48777561042743,-1.68365413390188,-1.78829855267782,6.71602672615941,0.591217543303323,1
1992-10-01,-1.21917991260398,-1.48777561042743,-1.68365413390188,6.17246108219787,0.591638412555683,1
1993-01-01,-0.899450592216454,-1.21917991260398,-1.48777561042743,5.29518590508867,0.592178475521275,1
1993-04-01,-0.557193504543875,-0.899450592216454,-1.21917991260398,4.53987796917911,0.592982430947938,1
1993-07-01,-0.222684522970667,-0.557193504543875,-0.899450592216454,4.87543924937764,0.593892839604563,1
1993-10-01,0.0761076526230227,-0.222684522970667,-0.557193504543875,5.01929572571584,0.594953656497805,1
1994-01-01,0.322532492352138,0.0761076526230227,-0.222684522970667,4.64990905817253,0.595847574663385,1
1994-04-01,0.502796185025318,0.322532492352138,0.0761076526230227,3.60655814289592,0.596535460839042,1
1994-07-01,0.60792261116876,0.502796185025318,0.322532492352138,2.74336198329555,0.596998348484277,1
1994-10-01,0.625886643059175,0.60792261116876,0.502796185025318,2.95676219376994,0.597496735430411,1
1995-01-01,0.560207903823311,0.625886643059175,0.60792261116876,3.40176289209457,0.598097205171994,1
1995-04-01,0.427490235904088,0.560207903823311,0.625886643059175,3.63768245493129,0.598785411256372,1
1995-07-01,0.252716095646747,0.427490235904088,0.560207903823311,3.60943304508157,0.599210734112133,1
1995-10-01,0.0540935173899015,0.252716095646747,0.427490235904088,3.40595844313895,0.599786390666972,1
1996-01-01,-0.143134843991902,0.0540935173899015,0.252716095646747,3.62522507445513,0.600072375935315,1
1996-04-01,-0.327948685676347,-0.143134843991902,0.0540935173899015,3.90781634578474,0.600372665956827,1
1996-07-01,-0.482259029731267,-0.327948685676347,-0.143134843991902,4.06191338529607,0.600417262561763,1
1996-10-01,-0.599690696108837,-0.482259029731267,-0.327948685676347,4.21254141930904,0.600279872767747,1
1997-01-01,-0.671783578170334,-0.599690696108837,-0.482259029731267,3.98931763455083,0.599653255803999,1
1997-04-01,-0.706736586692614,-0.671783578170334,-0.599690696108837,4.010446343853,0.598849005103075,1
1997-07-01,-0.710329270034208,-0.706736586692614,-0.671783578170334,4.42836017142321,0.597979584700357,1
1997-10-01,-0.688088559734069,-0.710329270034208,-0.706736586692614,5.01050979980228,0.596812537422236,1
1998-01-01,-0.652250573464244,-0.688088559734069,-0.710329270034208,5.55640550407221,0.595531398461584,1
1998-04-01,-0.607858093844015,-0.652250573464244,-0.688088559734069,5.83759210181305,0.594140745819243,1
1998-07-01,-0.558553986463721,-0.607858093844015,-0.652250573464244,6.01043090102398,0.592751605395769,1
1998-10-01,-0.505290266849443,-0.558553986463721,-0.607858093844015,6.31863381925919,0.591178504902893,1
1999-01-01,-0.450689623524795,-0.505290266849443,-0.558553986463721,6.33058433733292,0.589620384159637,1
1999-04-01,-0.384224523015291,-0.450689623524795,-0.505290266849443,5.49825689593199,0.588316571935537,1
1999-07-01,-0.291067415773568,-0.384224523015291,-0.450689623524795,4.71585663414571,0.586353527007969,1
1999-10-01,-0.191982108398633,-0.291067415773568,-0.384224523015291,4.57639643371742,0.58392427758263,1
2000-01-01,-0.106423017608904,-0.191982108398633,-0.291067415773568,4.93804165374333,0.581423670714655,1
2000-04-01,-0.0452857944119387,-0.106423017608904,-0.191982108398633,5.64807712026849,0.578965072505054,1
2000-07-01,-0.0127144400805719,-0.0452857944119387,-0.106423017608904,6.16967659835499,0.576688178664017,1
2000-10-01,-0.00309245717767226,-0.0127144400805719,-0.0452857944119387,6.29399851825112,0.574635443192707,1
2001-01-01,-0.00507929487889669,-0.00309245717767226,-0.0127144400805719,6.14547402240188,0.572070963372672,1
2001-04-01,-0.0282188527244216,-0.00507929487889669,-0.00309245717767226,5.8310292888921,0.569292582197212,1
2001-07-01,-0.0674422851084273,-0.0282188527244216,-0.00507929487889669,5.08923050819782,0.566338209499139,1
2001-10-01,-0.115418140795555,-0.0674422851084273,-0.0282188527244216,4.14094720315001,0.563448334457871,1
2002-01-01,-0.161860835438802,-0.115418140795555,-0.0674422851084273,3.45627941386403,0.56059171289884,1
2002-04-01,-0.198843734081493,-0.161860835438802,-0.115418140795555,2.87542671935039,0.557736229950413,1
2002-07-01,-0.224320514421152,-0.198843734081493,-0.161860835438802,2.68684112153432,0.554744347195151,1
2002-10-01,-0.243841899411564,-0.224320514421152,-0.198843734081493,2.7972291493918,0.551568140197858,1
2003-01-01,-0.261957013283336,-0.243841899411564,-0.224320514421152,2.64579850825618,0.548328008447565,1
2003-04-01,-0.279639733897739,-0.261957013283336,-0.243841899411564,2.465226825316,0.544884259155139,1
2003-07-01,-0.303737794887411,-0.279639733897739,-0.261957013283336,2.52476640617572,0.541186404373801,1
2003-10-01,-0.338938678648219,-0.303737794887411,-0.279639733897739,2.49720583207515,0.537345566077883,1
2004-01-01,-0.384554412757552,-0.338938678648219,-0.303737794887411,2.55667445059277,0.533536488353837,1
2004-04-01,-0.433496040009231,-0.384554412757552,-0.338938678648219,2.84628574279454,0.529864035915937,1
2004-07-01,-0.473067091985286,-0.433496040009231,-0.384554412757552,3.11314024497499,0.526428628207559,1
2004-10-01,-0.4882075722021,-0.473067091985286,-0.433496040009231,3.54929760047357,0.523128352577605,1
2005-01-01,-0.466171275572151,-0.4882075722021,-0.473067091985286,3.8497891592359,0.519662878805202,1
2005-04-01,-0.402211563210813,-0.466171275572151,-0.4882075722021,3.75961121678041,0.515797359259571,1
2005-07-01,-0.301988384867627,-0.402211563210813,-0.466171275572151,3.5897523359207,0.511591431737945,1
2005-10-01,-0.172029410325422,-0.301988384867627,-0.402211563210813,3.27366225766315,0.506856696870138,1
2006-01-01,-0.0295807543968749,-0.172029410325422,-0.301988384867627,3.02559187821103,0.502208780172456,1
2006-04-01,0.122105567672634,-0.0295807543968749,-0.172029410325422,2.9930479492907,0.49774626080658,1
2006-07-01,0.278920007505803,0.122105567672634,-0.0295807543968749,2.98837280323541,0.493533765737526,1
2006-10-01,0.434551624062124,0.278920007505803,0.122105567672634,3.14450456273906,0.489314684026643,1
2007-01-01,0.573991108966766,0.434551624062124,0.278920007505803,3.23705350673327,0.48482785954581,1
2007-04-01,0.672559303404114,0.573991108966766,0.434551624062124,3.35561340045894,0.480224699440512,1
2007-07-01,0.709357644347165,0.672559303404114,0.573991108966766,3.58278943149677,0.475405754554704,1
2007-10-01,0.662819506237383,0.709357644347165,0.672559303404114,3.82685419360394,0.470518151511935,1
2008-01-01,0.521185010891941,0.662819506237383,0.709357644347165,4.09443259216311,0.465505496502522,1
2008-04-01,0.280995559866597,0.521185010891941,0.662819506237383,4.05972613240916,0.460964554896524,1
2008-07-01,-0.0309286306767262,0.280995559866597,0.521185010891941,3.66119140498079,0.457469932595939,1
2008-10-01,-0.363867435551356,-0.0309286306767262,0.280995559866597,3.21188043041123,0.455300711834581,1
2009-01-01,-0.654503016994113,-0.363867435551356,-0.0309286306767262,2.27737463514937,0.454263190835227,1
2009-04-01,-0.84243147592656,-0.654503016994113,-0.363867435551356,0.394501900070105,0.453505411594949,1
2009-07-01,-0.906559344977268,-0.84243147592656,-0.654503016994113,-0.961556923785717,0.452873963349211,1
2009-10-01,-0.852263943579601,-0.906559344977268,-0.84243147592656,-1.1335957361907,0.45230728715224,1
2010-01-01,-0.700815585957116,-0.852263943579601,-0.906559344977268,-1.07234585933581,0.451681280131347,1
2010-04-01,-0.483078253936583,-0.700815585957116,-0.852263943579601,-1.22478252848617,0.450847988823331,1
2010-07-01,-0.238501537038928,-0.483078253936583,-0.700815585957116,-1.37927595943632,0.45003942453543,1
2010-10-01,-0.00170661733000088,-0.238501537038928,-0.483078253936583,-1.33352621675147,0.449625254744836,1
2011-01-01,0.208917631276563,-0.00170661733000088,-0.238501537038928,-1.43386687976606,0.449296696220088,1
2011-04-01,0.376139320468383,0.208917631276563,-0.00170661733000088,-1.8473100642391,0.449325842775534,1
2011-07-01,0.49668725234369,0.376139320468383,0.208917631276563,-2.15807540661004,0.449576691570178,1
2011-10-01,0.568166842707797,0.49668725234369,0.376139320468383,-2.27048087363589,0.450079691811193,1
2012-01-01,0.594937649733083,0.568166842707797,0.49668725234369,-2.29448768963462,0.450544408560385,1
2012-04-01,0.575806939350741,0.594937649733083,0.568166842707797,-2.00378117492089,0.45133621075261,1
2012-07-01,0.524622780733125,0.575806939350741,0.594937649733083,-1.62728302276634,0.451710001224445,1
2012-10-01,0.438844211323612,0.524622780733125,0.575806939350741,-1.46465534727188,0.452388283913551,1
2013-01-01,0.343817603293928,0.438844211323612,0.524622780733125,-1.54158892986963,0.452932345281366,1
2013-04-01,0.251223518290089,0.343817603293928,0.438844211323612,-1.62939252840927,0.453373311553258,1
2013-07-01,0.170911659850844,0.251223518290089,0.343817603293928,-1.53363139914364,0.45348435474596,1
2013-10-01,0.10381130366568,0.170911659850844,0.251223518290089,-1.41532128163978,0.45349916426871,1
2014-01-01,0.0558041403705829,0.10381130366568,0.170911659850844,-1.2459977386244,0.45336531320293,1
2014-04-01,0.0283522216727761,0.0558041403705829,0.10381130366568,-1.08572281103462,0.453091307172228,1
2014-07-01,0.0231978949527729,0.0283522216727761,0.0558041403705829,-1.14188068273973,0.452734570870827,1
2014-10-01,0.0408022008184616,0.0231978949527729,0.0283522216727761,-1.21959656548963,0.452316802228449,1
2015-01-01,0.0772849431759823,0.0408022008184616,0.0231978949527729,-1.05939013656577,0.451865309044705,1
2015-04-01,0.127036913075699,0.0772849431759823,0.0408022008184616,-0.86287450548135,0.451282324798289,1
2015-07-01,0.179953959568138,0.127036913075699,0.0772849431759823,-0.66373816764427,0.450727462054656,1
2015-10-01,0.232096865147241,0.179953959568138,0.127036913075699,-0.59630137587181,0.450029019789482,1
2016-01-01,0.276110904993857,0.232096865147241,0.179953959568138,-0.73558596141149,0.449505352251774,1
2016-04-01,0.314930968372209,0.276110904993857,0.232096865147241,-0.89781641772153,0.44895692552082,1
2016-07-01,0.344980998001802,0.314930968372209,0.276110904993857,-1.03812561794532,0.448413413854682,1
2016-10-01,0.364245913458717,0.344980998001802,0.314930968372209,-1.15546357594946,0.447760477719268,1
2017-01-01,0.369366592411325,0.364245913458717,0.344980998001802,-1.37390058303739,0.447032638606526,1
2017-04-01,0.358951641085241,0.369366592411325,0.364245913458717,-1.57406673481896,0.446411656460427,1
2017-07-01,0.339606791327697,0.358951641085241,0.369366592411325,-1.85542265941471,0.445849059434213,1
2017-10-01,0.316970525450643,0.339606791327697,0.358951641085241,-2.16878151114366,0.445304593688594,1
2018-01-01,0.291442388836231,0.316970525450643,0.339606791327697,-2.08082262780257,0.444965629545599,1
2018-04-01,0.267184239855851,0.291442388836231,0.316970525450643,-1.80601031079738,0.444572039181537,1
2018-07-01,0.240605433744122,0.267184239855851,0.291442388836231,-1.55784774832238,0.444079891317147,1
2018-10-01,0.20697899360357,0.240605433744122,0.267184239855851,-1.2664600772999,0.443701433127713,1
2019-01-01,0.169093155964902,0.20697899360357,0.240605433744122,-1.08034128764769,0.443187373753663,1
2019-04-01,0.124124097055301,0.169093155964902,0.20697899360357,-1.03116107304715,0.442997706053058,1
2019-07-01,0.0834134938625084,0.124124097055301,0.169093155964902,-0.97542058725425,0.442761630358995,1
2019-10-01,0.0466811835822227,0.0834134938625084,0.124124097055301,-0.875763860573265,0.442749728662331,1
